"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","significance"
76.9963638218065,0.639111873644533,0.219589370785064,0.00158311886580436,0.00715917812675588,"Tbc1d1","Not significant"
27.7928082275517,1.1030961451214,0.421771008519011,0.00159433015975956,0.00720683054041781,"Napepld","Up in Mutant"
144.771836497434,0.601418065207305,0.204782505681406,0.00160116059513318,0.00723464831641291,"Lsg1","Not significant"
6.14597943098279,1.8910389716744,0.812452294789853,0.00160618387140088,0.00725428061851032,"Tmem88","Up in Mutant"
493.840844691211,-0.549690342210971,0.18688879831639,0.0016073027481352,0.00725626968818316,"Tm9sf2","Not significant"
62.0597034312023,0.739410301175814,0.261169640332268,0.00162164405600752,0.00731792539198331,"Rnf34","Not significant"
229.062717407711,0.821176091194598,0.294770533858568,0.00163425789402363,0.00736890640418955,"Nufip2","Not significant"
141.993908135434,0.641813269358158,0.220909156396522,0.00163431940072348,0.00736890640418955,"Mrpl16","Not significant"
141.542717464078,0.539107771075008,0.181660656638428,0.00163601759092202,0.00737345475554614,"Zfyve27","Not significant"
24.4818176762104,-1.18468607090195,0.490501077147098,0.00164264590020116,0.00740020973152964,"Tstd1","Down in Mutant"
138.052941908181,0.559218090994189,0.189179694335525,0.00164433559698211,0.00740470282514679,"Rtca","Not significant"
84.7065756609999,0.784784305255474,0.280493021352195,0.00165365224304528,0.0074435230384551,"Exosc9","Not significant"
72.6320555371347,0.754745489368635,0.267721296229133,0.00166124197248542,0.00747454055352611,"Sacm1l","Not significant"
33.7444547414938,-0.947414188070848,0.364114123835286,0.001663570927645,0.0074787268058694,"Mmaa","Not significant"
192.039088282208,0.474804907036479,0.157995193741275,0.00166307773244124,0.0074787268058694,"Rab43","Not significant"
20.4649388090797,1.10029608461779,0.427602898733685,0.00166846661452425,0.00749758421946926,"Slc35e4","Up in Mutant"
89.7265720821978,-0.638928433804081,0.223118626716362,0.00166973389034093,0.00750012765946923,"Thap11","Not significant"
18.9281664075755,-1.24410896537554,0.519032263617113,0.00167416746529676,0.00751688540778708,"Gstk1","Down in Mutant"
69.1703341820102,0.619878702583862,0.213683199708501,0.00167714894162361,0.00752711201454657,"Cript","Not significant"
58.4488972437786,0.734017853389869,0.259442627407214,0.00168089589712618,0.00754076410225019,"Seh1l","Not significant"
74.3742104305457,0.629682537606457,0.217195455706896,0.00168596414056494,0.00756032976240756,"R3hcc1l","Not significant"
6.94104940519635,-3.12564517826304,1.32781868931749,0.00169369440956347,0.0075918112784079,"Spag5","Down in Mutant"
640.7644570506,0.54661792297686,0.184746887104156,0.00169615952690916,0.00759967580238522,"Sgk1","Not significant"
713.092656364592,-0.629584151287509,0.22066689591576,0.00170644561599066,0.00764256108166673,"Celf2","Not significant"
8.91292649312583,-1.89228092425156,0.81997205714051,0.00171207900621162,0.00766458140286032,"Chek1","Down in Mutant"
1110.08913171932,0.435713039286744,0.144251291685878,0.00171413630950077,0.0076705806820547,"Psmb4","Not significant"
182.134061107746,0.542335580850383,0.183359978617818,0.00171514207881276,0.00767187140648369,"Kansl3","Not significant"
41.4385228717124,0.862556610404729,0.316500745362445,0.00171868794882616,0.00768130698399324,"Tug1","Not significant"
117.107483573525,-0.714050700374698,0.255912044412831,0.00171817744885304,0.00768130698399324,"Arhgef6","Not significant"
132.286877699926,-0.949272701305249,0.368208130566741,0.00172503453658234,0.00770645128184968,"Asb2","Not significant"
231.434908025418,-0.691799318477999,0.247127460778133,0.00172665139104249,0.00771045370655508,"Dennd5a","Not significant"
82.471120718391,-0.643393971245403,0.225472601932394,0.00173701738235171,0.00775350622047226,"Rrm1","Not significant"
128.863406183811,-0.660212478274416,0.232956876700173,0.00174819940575697,0.00780016380666283,"Ckap4","Not significant"
457.148197826644,-0.521675241014802,0.177856319065352,0.00176003890238323,0.00784971478773504,"Slamf9","Not significant"
536.083520494463,0.414402153203717,0.137112622648975,0.00176257057208097,0.00785772916565486,"Tmed5","Not significant"
45.8478539237323,0.810162408774728,0.294404974363429,0.00176497933162738,0.00786518914656451,"Eif2b3","Not significant"
76.982164750146,-0.926800478044329,0.359921488676002,0.00176983629353163,0.0078835481713123,"Ddah2","Not significant"
55.465825609891,0.81521832198373,0.29663274981208,0.0017786794457683,0.00791634484914354,"Zfp52","Not significant"
105.206461554107,-0.666433508481636,0.236536715084639,0.001778399480813,0.00791634484914354,"Rsf1","Not significant"
157.709353248298,0.603933776411893,0.208095657407866,0.00178104277311766,0.0079235659145147,"Sympk","Not significant"
91.2726433498502,0.562810490736835,0.192373599545879,0.00178316164685386,0.00792969389318173,"Ddx52","Not significant"
134.09518495083,0.977934348344611,0.368487152833051,0.00179400710589527,0.00797460764652949,"Prpf40a","Not significant"
174.099143025198,0.669206067886062,0.235154980507712,0.00179832514737238,0.00798716256276893,"Eif3a","Not significant"
2156.8031812348,0.546387332191712,0.185765222832205,0.00179827627883905,0.00798716256276893,"Rps27a","Not significant"
141.336160389063,0.521319942108707,0.176619855290331,0.00180237074945547,0.00800180787273817,"2310061I04Rik","Not significant"
146.954408795312,0.496167508440278,0.167333635898797,0.00181475594393563,0.0080514420853764,"Rae1","Not significant"
60.1628281095596,0.801565153920002,0.292182984696432,0.0018150562756281,0.0080514420853764,"Sfxn3","Not significant"
75.0652768948057,-0.782027677718134,0.288131507523135,0.00181798749899799,0.00806110128597991,"Dock4","Not significant"
101.659741017668,-0.589450164861821,0.204669478108033,0.00182061629852226,0.00806941206493809,"Pik3r4","Not significant"
70.446740214495,0.766492539145475,0.276293907164749,0.00182246277926622,0.00807424996862146,"Nsmce2","Not significant"
158.866031351948,0.771532257674734,0.277009616412469,0.00182646628148619,0.00808863638943886,"Nrp2","Not significant"
112.290760440434,0.58560229294302,0.201608163329463,0.00184057222641417,0.00814773177214386,"Drg2","Not significant"
882.946079525352,0.705805417180236,0.249867879249764,0.001842925902382,0.00815477555894722,"Rps4x","Not significant"
23.0501535114209,1.15090992469237,0.453983657517216,0.00184976067433797,0.00818163375187948,"Fmn1","Up in Mutant"
828.802146878222,-0.580208039881222,0.202378401918989,0.00186037761089731,0.00822519162817147,"Zfhx3","Not significant"
23.2963434492726,0.949518011529112,0.361574264953154,0.00186296041931369,0.00823320730766937,"Zbtb49","Not significant"
207.606935236895,0.55135226560958,0.188404351129733,0.00186452089853661,0.00823670012798391,"Rexo1","Not significant"
5.51290985565703,-2.87888080320942,1.16638886159223,0.00187046967048065,0.00825956776457081,"Adamts16","Down in Mutant"
15.1537364037428,-1.2813506617554,0.542152919217556,0.00189306208889688,0.00835588074319115,"Armcx2","Down in Mutant"
268.015398785997,-0.535884165743817,0.184823952440081,0.00189926384205986,0.00837979653087056,"Ubtd1","Not significant"
631.604772171811,-0.575736698566894,0.201009186197163,0.00190556112130166,0.00840411389374072,"Nrros","Not significant"
7.10855458456287,1.64929991628014,0.716663198600732,0.00190652546120313,0.00840490099240209,"Eml5","Up in Mutant"
63.1935359597966,0.677986524051564,0.239833394153791,0.00190897934912622,0.00841225139633495,"Cdc37l1","Not significant"
17.3074870819946,-1.18506090771525,0.494819406572338,0.00192376510631584,0.00847355964456199,"Ogg1","Down in Mutant"
186.315866548689,0.536561554715496,0.18361708787027,0.00192521400558469,0.00847355964456199,"Sub1","Not significant"
1533.55246046092,0.526157360779719,0.179461633683311,0.0019252688112469,0.00847355964456199,"Rpl38","Not significant"
